,class,title,date,url
887,AI학부 공지사항,2022학년도 봄학기 외국어특강 개강 안내,22/02/24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=387404&page=19&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
888,AI학부 공지사항,2022-1학기 국내교류대학(대구가톨릭대학교) 신청,22/02/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=385868&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
889,AI학부 공지사항,차세대 반도체 혁신공유대학 사업단 IOT 및 AI 기초설계 실습 교육 ..,22/02/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=385564&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
890,AI학부 공지사항,"2022년도 2월 외국어 모의시험(토익, 토익스피킹, 오픽, 토플) 실시..",22/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384843&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
891,AI학부 공지사항,2022-1학기 국가장학금 2차 필수신청 안내,22/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384842&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
892,AI학부 공지사항,2022-1학기 휴학(휴학연기)/ 복학 신청기간 안내,22/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384758&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
893,AI학부 공지사항,"AI 학부 개편에 따른 전공배정 신청서 [군제대복학, 일반복학 학..",22/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384753&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
894,AI학부 공지사항,2022-1학기 국내교류대학(한국교원대학교) 신청,22/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384720&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
895,AI학부 공지사항,2022년 1학기 예비군 전입신고 안내,22/01/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384143&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
896,AI학부 공지사항,2022학년도 1학기 AI학부 표준 시간표,22/01/25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=384025&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
897,AI학부 공지사항,2022-1학기 국내교류대학(숙명여자대학교) 신청,22/01/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=383624&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
898,AI학부 공지사항,2022-1학기 국내교류대학(숙명여자대학교) 신청,22/01/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=383528&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
899,AI학부 공지사항,"2022-1학기 국내교류대학(조선대학교,영남대학교,대구사이버대학교)..",22/01/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=383427&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
900,AI학부 공지사항,2022년 제 1차 평생교육사 자격증 발급 신청,22/01/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382998&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
901,AI학부 공지사항,2022-1학기 국내교류대학(금오공과대학교) 신청,22/01/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382994&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
902,AI학부 공지사항,2022-1학기 국내교류대학(동국대학교 서울캠퍼스) 신청..,22/01/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382944&page=20&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
903,AI학부 공지사항,2022-1학기 국내교류대학(계명대학교) 신청,22/01/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382864&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
904,AI학부 공지사항,2022-1학기 국내교류대학(서울시립대학교) 신청,22/01/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382861&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
905,AI학부 공지사항,2022-1학기 국내교류대학(동아대학교) 신청,22/01/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=382141&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
906,AI학부 공지사항,2022-1학기 국내교류대학(안동대학교) 신청,22/01/07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=381840&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
907,AI학부 공지사항,2022년 1월 모의토익 시험 실시,22/01/07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=381825&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
908,AI학부 공지사항,2022-1학기 국내교류대학(제주대학교) 신청,22/01/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=381248&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
909,AI학부 공지사항,메타버스 환경구현을 위한 Unity 3D 프로그래밍 특강..,21/12/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=380919&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
910,AI학부 공지사항,2021학년도 계절제(동계)국내현장실습 추가 모집 실시..,21/12/06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=377801&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
911,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(대구가톨릭대학교) 신청..,21/12/06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=377715&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
912,AI학부 공지사항,"2021년도 12월 외국어 모의시험(토익, 토익스피킹, 오픽, 토플) 실..",21/12/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=377345&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
913,AI학부 공지사항,스마트팜 교육 프로그램,21/11/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376924&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
914,AI학부 공지사항,2021 신기술 창의융합 단기교육(자율주행자동차)수강생모집..,21/11/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376921&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
915,AI학부 공지사항,[교직] 2021학년도 제2학기 교직복수전공 신청 및 포기..,21/11/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376781&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
916,AI학부 공지사항,2021학년도 2학기 비교과 Day 운영,21/11/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376705&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
917,AI학부 공지사항,※필수※[실험실] 온라인 안전교육 이수증 제출,21/11/25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376329&page=21&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
918,AI학부 공지사항,2021 정보통신대전(공학제) 수상팀 안내,21/11/25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376325&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
919,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(호남대학교) 신청..,21/11/24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376140&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
920,AI학부 공지사항,2021학년도 2학기 자기주도활동 실적 입력 기간 연장..,21/11/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376026&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
921,AI학부 공지사항,2022-1학기 국가장학금 1차 필수신청 안내,21/11/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=376017&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
922,AI학부 공지사항,2021학년도 계절제(동계) 및 2022학년도 1학기 학과추천인턴십(해외..,21/11/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=375901&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
923,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(계명대학교) 신청..,21/11/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=375741&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
924,AI학부 공지사항,2021학년도 겨울학기 외국어특강 개강 안내,21/11/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=375701&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
925,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(대구한의대학교) 신청..,21/11/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374985&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
926,AI학부 공지사항,2022학년도 ICT융합학부 1차 종합설계 부품 신청 안내..,21/11/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374923&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
927,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(조선대학교),21/11/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374741&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
928,AI학부 공지사항,[코로나19] 대학 행사 및 숙박형 교육프로그램 운영 기준 안내..,21/11/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374723&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
929,AI학부 공지사항,2021학년도 1학기 원격교육 만족도 설문조사 협조,21/11/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374720&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
930,AI학부 공지사항,2021학년도 계절제(동계) 국내현장실습 실시,21/11/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374304&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
931,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(동국대학교) 신청..,21/11/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=374301&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
932,AI학부 공지사항,2021학년도 계절제(동계) 국내현장실습,21/11/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373876&page=22&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
933,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(동국대학교),21/11/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373874&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
934,AI학부 공지사항,"삼성멀티캠퍼스 SW인재양성사업 학생 참여 수요조사(3,4학년대상)..",21/11/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373673&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
935,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(대구사이버대학교) 신청..,21/11/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373662&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
936,AI학부 공지사항,2021학년도 2학기 형제·자매 장학금 신청 안내,21/11/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373325&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
937,AI학부 공지사항,2021학년도 11월 모의토익 시험 실시 안내,21/11/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373240&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
938,AI학부 공지사항,[비교과교육혁신센터] 2021학년도 2학기 자기주도활동 실적 입력]..,21/11/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373213&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
939,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(한국교원대학교) 신청 안내..,21/11/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373057&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
940,AI학부 공지사항,"2021-겨울 계절수업 국내교류대학(금오공과대학교, 숙명여자대학교,..",21/11/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373045&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
941,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(영남대학교) 신청 안내..,21/11/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373041&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
942,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(서울시립대학교) 신청 안내..,21/11/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373038&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
943,AI학부 공지사항,2021-겨울 계절수업 국내교류대학(안동대학교) 신청 안내..,21/11/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=373025&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
944,AI학부 공지사항,2021년 정보통신대전(공학제) 논문 제출 양식,21/10/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=371639&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
945,AI학부 공지사항,2021학년도 가을학기 2차 외국어특강 개강 안내,21/10/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=370748&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
946,AI학부 공지사항,2021학년도 2학기 찾아가는 청년고용정책,21/10/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=370606&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
947,AI학부 공지사항,대구국제미래자동차 엑스포 및 대구 ICT 융합엑스포..,21/10/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=370600&page=23&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
948,AI학부 공지사항,2021학년도 DU지식나눔(단기운영) 프로그램,21/10/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=369942&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
949,AI학부 공지사항,2021학년도 겨울 계절수업 운영 안내,21/10/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=369941&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
950,AI학부 공지사항,2021 DU 공학제(Creative Festival) 안내,21/10/06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=368805&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
951,AI학부 공지사항,2021학년도 제2학기 캡스톤디자인 과제 지원사업 추가모집 안내 협..,21/09/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=367864&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
952,AI학부 공지사항,[대학혁신]나만의 취업목표설정 및 전략수립- 맞춤형 원포인트 특강..,21/09/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=367861&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
953,AI학부 공지사항,"2021년도 10월 외국어 모의시험(토익, 토익스피킹, 오픽, 토플) 실..",21/09/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=367404&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
954,AI학부 공지사항,정보통신대전(공학제) 메타버스 안내,21/09/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=367339&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
955,AI학부 공지사항,[공학교육혁신센터] E2 Festa 공학페스티벌 안내,21/09/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=367047&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
956,AI학부 공지사항,반도체 기업 회사 소개 및 졸업생 특강,21/09/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=366802&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
957,AI학부 공지사항,취업준비생 직업체험 추천 안내,21/09/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=366453&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
958,AI학부 공지사항,2021학년도 2학기 수강포기 신청 안내,21/09/15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=366444&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
959,AI학부 공지사항,2021-2022학년도 국외 파견을 위한 사전교육 프로그램 실시 안내 및..,21/09/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=366343&page=24&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
